created_at,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%,PM2.5_ATM_ug/m3,
2020-12-14 16:00:00 UTC,0.67,1.48,1.75,4.00,-53.33,70.00,15.00,1.48
2020-12-14 16:15:00 UTC,0.62,1.41,1.66,8.33,-53.33,70.83,15.00,1.41
2020-12-14 16:30:00 UTC,0.86,1.80,2.05,12.00,-53.29,71.00,15.00,1.80
2020-12-14 16:45:00 UTC,105.58,364.43,609.34,7.00,-51.14,72.43,14.57,243.01
2020-12-14 17:00:00 UTC,206.80,494.67,700.50,21.00,-54.00,74.29,14.00,329.12
2020-12-14 17:15:00 UTC,142.71,295.39,387.36,36.00,-55.50,75.00,14.25,196.23
2020-12-14 17:30:00 UTC,115.64,232.50,293.35,51.00,-55.57,75.71,15.00,154.24
2020-12-14 17:45:00 UTC,94.36,181.98,224.75,66.00,-55.75,76.00,15.00,120.59
2020-12-14 18:00:00 UTC,33.36,62.52,76.01,81.00,-57.14,73.86,14.86,42.04
2020-12-14 18:15:00 UTC,1.26,1.94,2.36,90.00,-58.00,72.00,15.00,1.94,
2020-12-29 18:30:00 UTC,0.05,0.52,0.76,5.00,-48.00,70.20,16.60,0.52
2020-12-29 18:45:00 UTC,157.20,354.29,489.85,8.00,-45.25,74.50,14.38,235.56
2020-12-29 19:00:00 UTC,150.34,307.59,394.78,23.00,-47.14,77.43,13.00,204.32
2020-12-29 19:15:00 UTC,120.32,234.76,293.71,38.00,-45.75,78.75,12.38,155.77
2020-12-29 19:30:00 UTC,45.23,85.93,101.34,53.00,-44.86,79.86,12.00,58.74
2020-12-29 19:45:00 UTC,19.40,36.86,42.45,68.00,-44.62,80.00,11.50,32.86
2020-12-29 20:00:00 UTC,5.98,11.58,13.36,83.00,-44.29,80.00,11.00,11.58
2020-12-29 20:15:00 UTC,2.33,4.32,5.22,92.00,-47.00,80.00,11.00,4.32,
2021-01-12 13:30:00 UTC,20.01,28.18,30.27,9.00,-45.00,64.67,42.33,28.00,
2021-10-11 18:45:00 UTC,2.96,4.76,5.31,19.00,-37.50,87.00,22.12,4.76
2021-10-11 19:00:00 UTC,5.24,8.58,9.55,7.00,-66.43,97.29,25.86,8.58
2021-10-11 19:15:00 UTC,5.15,8.45,9.33,21.00,-67.29,98.14,24.71,8.45
2021-10-11 19:30:00 UTC,5.38,8.47,9.26,36.00,-65.50,99.25,24.00,8.47
2021-10-11 19:45:00 UTC,5.71,8.94,9.88,51.00,-63.29,97.43,25.29,8.94
2021-10-11 20:00:00 UTC,4.79,7.98,9.05,66.00,-63.25,97.50,26.25,7.98
2021-10-11 20:15:00 UTC,5.04,8.20,9.33,81.00,-63.71,97.14,26.43,8.20
2021-10-11 20:30:00 UTC,5.04,8.10,9.10,96.00,-63.25,98.00,26.38,8.10
2021-10-11 20:45:00 UTC,4.53,7.61,8.65,111.00,-62.71,95.57,29.00,7.61
2021-10-11 21:00:00 UTC,4.66,7.50,8.22,126.00,-65.25,96.12,28.62,7.50
2021-10-11 21:15:00 UTC,4.53,7.32,8.00,141.00,-65.29,94.86,30.29,7.32
2021-10-11 21:30:00 UTC,4.60,7.43,8.48,156.00,-63.25,94.12,31.38,7.43
2021-10-11 21:45:00 UTC,4.78,7.64,8.68,171.00,-65.14,92.86,33.14,7.64
2021-10-11 22:00:00 UTC,5.24,8.07,8.93,186.00,-63.75,93.62,33.12,8.07
2021-10-11 22:15:00 UTC,5.43,8.31,9.16,201.00,-62.14,92.14,35.43,8.31
