created_at,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%,PM2.5_ATM_ug/m3,
2019-09-23 19:30:00 UTC,0.00,0.02,0.02,3.00,-50.50,77.00,22.00,0.02
2019-09-23 19:45:00 UTC,14.16,46.53,68.07,12.00,-52.00,77.14,22.00,31.02
2019-09-23 20:00:00 UTC,50.68,148.50,205.74,27.00,-53.00,79.12,21.50,102.13
2019-09-23 20:15:00 UTC,0.02,0.36,0.53,42.00,-52.14,80.86,21.00,0.36
2019-09-23 20:30:00 UTC,0.00,0.02,0.05,55.00,-53.67,81.67,20.17,0.02,
2019-09-23 19:30:00 UTC,0.00,0.02,0.02,3.00,-50.50,77.00,22.00,0.02
2019-09-23 19:45:00 UTC,14.16,46.53,68.07,12.00,-52.00,77.14,22.00,31.02
2019-09-23 20:00:00 UTC,50.68,148.50,205.74,27.00,-53.00,79.12,21.50,102.13
2019-09-23 20:15:00 UTC,0.02,0.36,0.53,42.00,-52.14,80.86,21.00,0.36
2019-09-23 20:30:00 UTC,0.00,0.02,0.05,55.00,-53.67,81.67,20.17,0.02,
2019-09-25 15:45:00 UTC,69.83,227.40,325.91,7.00,-54.50,73.00,27.33,151.70
2019-09-25 16:00:00 UTC,16.65,41.05,53.54,20.00,-54.57,76.71,25.00,29.95
2019-09-25 16:15:00 UTC,0.00,0.10,0.18,35.00,-54.50,79.38,23.38,0.10
2019-09-25 16:30:00 UTC,0.00,0.00,0.00,50.00,-54.43,81.43,22.14,0.00
2019-09-25 16:45:00 UTC,0.00,0.00,0.00,65.00,-54.25,83.12,21.12,0.00
2019-09-25 17:00:00 UTC,0.00,0.00,0.02,80.00,-54.71,84.43,20.29,0.00
2019-09-25 17:15:00 UTC,0.00,0.00,0.00,93.00,-55.00,85.33,20.00,0.00,
2019-09-25 15:45:00 UTC,69.83,227.40,325.91,7.00,-54.50,73.00,27.33,151.70
2019-09-25 16:00:00 UTC,16.65,41.05,53.54,20.00,-54.57,76.71,25.00,29.95
2019-09-25 16:15:00 UTC,0.00,0.10,0.18,35.00,-54.50,79.38,23.38,0.10
2019-09-25 16:30:00 UTC,0.00,0.00,0.00,50.00,-54.43,81.43,22.14,0.00
2019-09-25 16:45:00 UTC,0.00,0.00,0.00,65.00,-54.25,83.12,21.12,0.00
2019-09-25 17:00:00 UTC,0.00,0.00,0.02,80.00,-54.71,84.43,20.29,0.00
