created_at,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%,PM2.5_ATM_ug/m3,
2020-12-14 16:00:00 UTC,1.00,2.07,2.22,4.00,-50.00,70.00,16.00,2.07
2020-12-14 16:15:00 UTC,0.88,1.66,1.88,8.67,-55.33,70.83,15.67,1.66
2020-12-14 16:30:00 UTC,1.02,1.98,2.21,11.00,-55.62,72.00,15.00,1.98
2020-12-14 16:45:00 UTC,90.17,301.56,481.11,7.00,-57.00,73.43,14.71,201.00
2020-12-14 17:00:00 UTC,174.27,439.90,617.94,21.00,-57.86,75.71,14.57,292.39
2020-12-14 17:15:00 UTC,123.42,274.37,356.76,36.00,-56.75,76.75,15.00,182.07
2020-12-14 17:30:00 UTC,100.35,214.87,268.21,51.00,-57.57,77.00,15.00,142.39
2020-12-14 17:45:00 UTC,81.44,169.83,205.54,66.00,-56.75,77.00,15.00,112.35
2020-12-14 18:00:00 UTC,28.46,58.14,69.65,81.00,-56.29,75.29,15.00,39.14
2020-12-14 18:15:00 UTC,1.59,2.40,2.50,90.00,-57.00,73.50,15.50,2.40,
2020-12-29 18:30:00 UTC,0.63,1.33,1.69,6.00,-38.00,69.50,17.83,1.33
2020-12-29 18:45:00 UTC,134.33,346.72,491.33,8.00,-39.25,73.50,16.00,230.50
2020-12-29 19:00:00 UTC,130.14,296.38,384.85,23.00,-40.00,75.86,14.86,196.77
2020-12-29 19:15:00 UTC,106.23,231.04,287.79,38.00,-39.00,77.50,14.00,153.16
2020-12-29 19:30:00 UTC,55.54,114.64,137.40,53.00,-39.43,78.00,13.71,76.09
2020-12-29 19:45:00 UTC,21.23,43.20,50.44,68.00,-39.00,79.00,13.00,37.02
2020-12-29 20:00:00 UTC,7.94,15.15,17.39,83.00,-39.00,79.00,13.00,15.15
2020-12-29 20:15:00 UTC,2.49,5.63,6.42,92.00,-38.50,79.00,13.00,5.63,
2021-09-17 17:15:00 UTC,19.00,24.18,24.66,1.00,-46.00,88.00,39.00,24.18
2021-09-17 17:30:00 UTC,18.31,24.52,25.16,4.00,-47.25,90.25,39.25,24.52
2021-09-17 17:45:00 UTC,17.27,22.82,23.55,10.00,-77.00,98.50,38.38,22.74
2021-09-17 18:00:00 UTC,15.41,21.31,21.93,25.00,-77.14,101.57,34.57,21.30
2021-09-17 18:15:00 UTC,13.43,19.00,19.56,40.00,-76.62,102.00,34.50,19.00
2021-09-17 18:30:00 UTC,11.61,17.61,18.33,55.00,-75.43,102.14,34.00,17.61
2021-09-17 18:45:00 UTC,6.89,10.90,11.55,70.00,-76.50,102.25,32.00,10.90
2021-09-17 19:00:00 UTC,5.44,8.69,9.05,85.00,-77.86,103.00,30.86,8.69
