created_at,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%,PM2.5_ATM_ug/m3,
2020-01-31 18:45:00 UTC,2.05,3.50,4.10,15.00,-56.00,71.00,26.00,3.50
2020-01-31 19:00:00 UTC,1.06,2.31,2.74,25.00,-53.75,73.00,25.00,2.23
2020-01-31 19:15:00 UTC,71.38,204.80,286.12,40.00,-55.57,74.57,23.86,136.22
2020-01-31 19:30:00 UTC,7.08,21.69,28.24,55.00,-55.00,76.00,23.00,19.26
2020-01-31 19:45:00 UTC,0.13,0.59,0.88,70.00,-53.71,76.71,22.57,0.59
2020-01-31 20:00:00 UTC,0.00,0.00,0.02,85.00,-54.00,77.00,22.00,0.00
2020-01-31 20:15:00 UTC,0.00,0.00,0.02,100.00,-53.57,77.00,22.00,0.00
2020-01-31 20:30:00 UTC,0.53,1.57,1.90,1.00,-54.00,71.00,25.00,1.57,
2020-02-03 19:45:00 UTC,0.04,0.17,0.27,3.00,-52.00,68.00,26.50,0.17
2020-02-03 20:00:00 UTC,0.01,0.10,0.15,13.00,-53.12,70.50,24.50,0.10
2020-02-03 20:15:00 UTC,0.01,0.08,0.21,13.33,-53.00,73.50,22.67,0.08
2020-02-03 20:30:00 UTC,37.64,111.26,155.59,8.00,-51.86,74.57,21.71,74.40
2020-02-03 20:45:00 UTC,7.39,22.75,29.56,22.00,-52.14,76.14,20.71,20.65
2020-02-03 21:00:00 UTC,0.47,1.74,2.25,37.00,-52.00,77.00,20.00,1.74
2020-02-03 21:15:00 UTC,0.03,0.11,0.22,51.00,-51.83,77.67,19.00,0.11
2020-02-03 21:30:00 UTC,0.03,0.23,0.56,3.00,-50.67,76.33,19.00,0.23,
2020-02-04 19:30:00 UTC,11.82,12.10,12.10,1.00,-56.00,64.00,28.00,12.10,
2021-06-21 15:30:00 UTC,0.69,1.18,1.24,4.00,-64.33,96.33,32.00,1.18
2021-06-21 15:45:00 UTC,0.91,1.38,1.54,15.00,-63.62,100.75,27.25,1.38
2021-06-21 16:00:00 UTC,6.89,8.80,9.25,30.00,-64.43,102.71,27.00,8.80
2021-06-21 16:15:00 UTC,8.34,11.49,12.32,45.00,-66.38,104.75,26.12,11.49
2021-06-21 16:30:00 UTC,10.08,14.49,15.36,60.00,-65.14,103.71,27.00,14.49
2021-06-21 16:45:00 UTC,11.22,16.25,17.40,75.00,-68.12,104.38,26.88,16.25
2021-06-21 17:00:00 UTC,13.87,20.54,21.76,90.00,-68.86,105.86,26.00,20.54
2021-06-21 17:15:00 UTC,13.48,19.18,20.33,105.00,-69.62,110.50,23.00,19.18
2021-06-21 17:30:00 UTC,13.25,18.25,19.07,120.00,-69.57,111.57,21.71,18.25
2021-06-21 17:45:00 UTC,14.78,20.40,21.32,135.00,-67.38,110.12,23.12,20.40
2021-06-21 18:00:00 UTC,15.40,21.40,22.29,150.00,-67.14,110.14,23.00,21.40
2021-06-21 18:15:00 UTC,13.21,17.70,18.31,162.00,-64.40,112.40,21.00,17.70
2021-06-21 18:30:00 UTC,,,,,,,,
2021-06-21 18:45:00 UTC,,,,,,,,
2021-06-21 19:00:00 UTC,,,,,,,,
2021-06-21 19:15:00 UTC,,,,,,,,
2021-06-21 19:30:00 UTC,,,,,,,,
2021-06-21 19:45:00 UTC,,,,,,,,
2021-06-21 20:00:00 UTC,,,,,,,,
2021-06-21 20:15:00 UTC,,,,,,,,
2021-06-21 20:30:00 UTC,,,,,,,,
2021-06-21 20:45:00 UTC,,,,,,,,
2021-06-21 21:00:00 UTC,,,,,,,,
2021-06-21 21:15:00 UTC,,,,,,,,
2021-06-21 21:30:00 UTC,,,,,,,,
2021-06-21 21:45:00 UTC,,,,,,,,
2021-06-21 22:00:00 UTC,,,,,,,,
2021-06-21 22:15:00 UTC,,,,,,,,
2021-06-21 22:30:00 UTC,,,,,,,,
2021-06-21 22:45:00 UTC,,,,,,,,
2021-06-21 23:00:00 UTC,,,,,,,,
2021-06-21 23:15:00 UTC,,,,,,,,
2021-06-21 23:30:00 UTC,,,,,,,,
2021-06-21 23:45:00 UTC,11.72,15.35,15.52,4.00,-60.50,101.50,25.50,15.35,
2021-06-21 15:30:00 UTC,0.69,1.18,1.24,4.00,-64.33,96.33,32.00,1.18
2021-06-21 15:45:00 UTC,0.91,1.38,1.54,15.00,-63.62,100.75,27.25,1.38
2021-06-21 16:00:00 UTC,6.89,8.80,9.25,30.00,-64.43,102.71,27.00,8.80
2021-06-21 16:15:00 UTC,8.34,11.49,12.32,45.00,-66.38,104.75,26.12,11.49
2021-06-21 16:30:00 UTC,10.08,14.49,15.36,60.00,-65.14,103.71,27.00,14.49
2021-06-21 16:45:00 UTC,11.22,16.25,17.40,75.00,-68.12,104.38,26.88,16.25
2021-06-21 17:00:00 UTC,13.87,20.54,21.76,90.00,-68.86,105.86,26.00,20.54
2021-06-21 17:15:00 UTC,13.48,19.18,20.33,105.00,-69.62,110.50,23.00,19.18
2021-06-21 17:30:00 UTC,13.25,18.25,19.07,120.00,-69.57,111.57,21.71,18.25
2021-06-21 17:45:00 UTC,14.78,20.40,21.32,135.00,-67.38,110.12,23.12,20.40
2021-06-21 18:00:00 UTC,15.40,21.40,22.29,150.00,-67.14,110.14,23.00,21.40
2021-06-21 18:15:00 UTC,13.21,17.70,18.31,162.00,-64.40,112.40,21.00,17.70
2021-06-21 18:30:00 UTC,,,,,,,,
2021-06-21 18:45:00 UTC,,,,,,,,
2021-06-21 19:00:00 UTC,,,,,,,,
2021-06-21 19:15:00 UTC,,,,,,,,
2021-06-21 19:30:00 UTC,,,,,,,,
2021-06-21 19:45:00 UTC,,,,,,,,
