created_at,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%,PM2.5_ATM_ug/m3,
2020-03-12 17:45:00 UTC,0.46,0.96,1.16,3.00,-57.33,72.00,21.00,0.96
2020-03-12 18:00:00 UTC,0.30,0.82,1.15,13.00,-58.71,72.00,20.57,0.82
2020-03-12 18:15:00 UTC,37.44,109.75,155.61,28.00,-57.12,72.38,20.38,73.34
2020-03-12 18:30:00 UTC,17.23,46.49,64.21,43.00,-55.71,74.14,19.71,32.59
2020-03-12 18:45:00 UTC,0.24,0.95,1.59,51.00,-52.00,74.00,19.00,0.95
2020-03-12 19:00:00 UTC,,,,,,,,
2020-03-12 19:15:00 UTC,,,,,,,,
2020-03-12 19:30:00 UTC,,,,,,,,
2020-03-12 19:45:00 UTC,,,,,,,,
2020-03-12 20:00:00 UTC,,,,,,,,
2020-03-12 20:15:00 UTC,,,,,,,,
2020-03-12 20:30:00 UTC,,,,,,,,
2020-03-12 20:45:00 UTC,,,,,,,,
2020-03-12 21:00:00 UTC,,,,,,,,
2020-03-12 21:15:00 UTC,,,,,,,,
2020-03-12 21:30:00 UTC,0.46,1.13,1.20,4.00,-51.00,74.00,19.50,1.13
2020-03-12 21:45:00 UTC,75.37,223.54,320.49,15.00,-52.14,77.29,17.57,149.42
2020-03-12 22:00:00 UTC,0.55,1.06,1.39,25.00,-54.67,79.00,15.33,1.06,
2020-03-13 16:00:00 UTC,0.72,1.58,2.23,1.00,-49.00,68.00,20.00,1.58
2020-03-13 16:15:00 UTC,1.28,2.24,3.00,9.00,-50.00,70.71,17.71,2.24
2020-03-13 16:30:00 UTC,1.41,2.34,2.61,24.00,-49.38,73.88,15.62,2.34
2020-03-13 16:45:00 UTC,1.37,2.22,2.53,9.67,-51.17,75.50,14.83,2.22
2020-03-13 17:00:00 UTC,43.21,117.14,164.38,18.00,-50.12,76.62,14.50,80.06
2020-03-13 17:15:00 UTC,0.14,0.67,0.94,31.00,-48.20,78.00,14.00,0.67,
2020-03-17 16:15:00 UTC,0.07,0.36,0.36,1.00,-59.00,72.00,19.00,0.36
2020-03-17 16:30:00 UTC,0.22,0.50,0.69,4.71,-60.86,72.57,18.29,0.50
2020-03-17 16:45:00 UTC,0.35,0.60,0.71,18.00,-60.62,72.62,17.88,0.60
2020-03-17 17:00:00 UTC,0.24,0.52,0.62,33.00,-58.43,73.29,17.14,0.52
2020-03-17 17:15:00 UTC,44.43,104.96,154.85,19.25,-51.88,73.25,17.88,69.87
